license_number,application_status,business_name,BUSINESS_PHONE,business_address_1,city_id,business_state,business_zipcode,New Lat,New Long,county_id
MP281402,APPROVED,Temescal Wellness of Massachusetts,207-408-1748,141 SW Cutoff,cty47,MA,1604,42.2327139,-71.75108676,ct10
MP281696,APPROVED,QPS Massachusetts Holdings LLC,734-323-1822,105 Constitution Blvd,cty67,MA,2038,42.0621129,-71.40244323,ct1
MR284022,APPROVED,Pioneer Valley Trading Company LLC,413-454-1475,104 Feeding Hills Road,cty205,MA,1077,42.06508261,-72.74389712,ct2
DO100159,APPROVED,"The Blue Jay Botanicals, Inc.",805-798-1195,946 Main Street,cty59,MA,1331,42.59484859,-72.22231871,ct10
PDO103183,APPROVED,Relevant Energy Concepts LLC,413-693-6573,1833 Roosevelt Avenue,cty13,MA,1109,42.1309552,-72.54550913,ct2
MP281418,APPROVED,"1620 Labs, LLC",978-846-2061,1 Exchange Street,cty59,MA,1331,42.5919194,-72.23063008,ct10
MR282685,APPROVED,CCC Wellfleet NV LLC,305-331-7303,1446 State Highway Route 6,cty206,MA,2667,41.916312,-69.988402,ct7
MR284775,APPROVED,Aro 31 LLC,617-710-7752,222 Beacon Street,cty207,MA,1945,42.51367995,-70.8586687,ct13
MP281639,APPROVED,"The Haven Center, Inc.",508-360-9644,245 Rout 6A,cty169,MA,2653,41.776274,-70.006211,ct7
MR282088,APPROVED,"Royalty Group, LLC.",978-479-9772,279 Tremont St.,cty6,MA,2116,42.34980875,-71.06537925,ct6
MR281754,APPROVED,"Healthy Pharms, Inc.",833-768-4357,401 E. Main St.,cty68,MA,1833,42.7065745,-70.9618829,ct13
MP281877,APPROVED,"Evergreen Strategies, LLC.",617-997-6888,52 Whispering Way,cty208,MA,1775,42.4027225,-71.49549818,ct3
MR284693,APPROVED,CATAHOULA CANNABIS LLC,508-463-5061,160 HARTWELL STREET,cty209,MA,2720,41.69721525,-71.15171435,ct8
PMD5805,APPROVED,"Bud Bus, Inc.",617-990-6653,24 William Way,cty124,MA,2019,42.084237,-71.494823,ct1
MC282047,APPROVED,"Pharmacannis Massachusetts, Inc.",312-667-6231,465 Hopping Brook Rd,cty165,MA,1746,42.16577445,-71.45908016,ct3
PMD5840,APPROVED,Lucky Green Ladies LLC,845-325-2874,820 Pulaski Blvd,cty124,MA,2019,42.0361025,-71.48001872,ct1
MR281700,APPROVED,"Not Grampa's Tobacco, Inc.",978-413-4408,703 School St,cty24,MA,1475,42.71394835,-72.07771705,ct10
MP281742,APPROVED,Cultivate Holdings LLC,207-233-1304,1764 Main Street,cty210,MA,1524,42.25230025,-71.94607314,ct10
MC282532,REOPENED,Twisted Yields,607-423-7456,108 W Leyden Rd,cty211,MA,1340,42.6776633,-72.67007555,ct5
MR281811,APPROVED,Mellow Felllows LLC,978-387-7877,330 Amesbury Road,cty161,MA,1832,42.80209455,-71.05319315,ct13
MR282974,APPROVED,"Community Care Collective, Inc.",781-953-4452,4 Republic Road,cty212,MA,1862,42.55737002,-71.29871363,ct3
DE201006,APPROVED,Grow Team Gardens LLC,978-996-8706,705 Dutton St,cty20,MA,1854,42.64066654,-71.32005715,ct3
MR284729,APPROVED,"BeWell Organic Medicine, Inc.",917-612-7987,92 Bolt Street,cty20,MA,1852,42.62533695,-71.2999247,ct3
MB281858,APPROVED,"Wise Man Genetics, LLC",413-687-1214,55 Knox Trail Rd,cty213,MA,1720,42.4519798,-71.42527605,ct3
MP281689,APPROVED,Four Score Holdings LLC,617-217-0456,144 Sturbridge Road,cty182,MA,1507,42.13907835,-72.0198088,ct10
MR284888,REOPENED,"Thrive Cultivation & Dispensary, LLC",978-733-6238,235 Bear Hill Road,cty18,MA,2451,42.3840195,-71.26377391,ct3
MR284438,APPROVED,Northeastcann Inc.,508-264-2530,610 GAR Highway,cty66,MA,2777,41.7490791,-71.2141526,ct8
MR281865,APPROVED,Core Empowerment LLC,617-905-1123,401A Centre Street,cty214,MA,2130,42.321676,-71.1103894,ct6
MC283235,APPROVED,"Cannabonics, LLC",508-450-0616,14 West Fountain St.,cty61,MA,1757,42.15148855,-71.53092372,ct10
MP282067,APPROVED,Debilitating Medical Condition Treatment Centers,413-374-1915,11-13 Hampden St,cty13,MA,1103,42.1039132,-72.59431,ct2
MC281929,APPROVED,MassMedicum Corp.,781-799-6629,1 Mear Road,cty16,MA,2343,42.15200975,-71.02550581,ct1
MR282571,APPROVED,Northeast Select Harvest Corp.,617-943-2186,23 Chester Street,cty15,MA,2144,42.3940979,-71.12407223,ct3
MP282290,REOPENED,Turnbuckle Consulting Inc dba Budhaus,303-549-4848,239 West ST,cty74,MA,1201,42.44781575,-73.26194484,ct4
MR282358,APPROVED,Tree Beard Inc.,774-722-3387,1 Nauset St,cty101,MA,2746,41.6620658,-70.93706375,ct8
MD1295,APPROVED,Speedy Cannabis LLC,978-343-8610,339 River Street,cty46,MA,1420,42.58098759,-71.8231219,ct10
MR284177,APPROVED,"Natural Agricultural Products, LLC",508-802-2315,4 Main Street,cty26,MA,2301,42.0853794,-71.01952031,ct11
MC282409,APPROVED,"Green Meadows Farm, LLC",203-979-1204,PO Box 2249,cty104,MA,1982,42.623674,-70.848972,ct13
PMD5852,APPROVED,Fuego Delivery LLC,774-488-4874,254 Newhill Avenue,cty39,MA,2726,41.7295604,-71.15784663,ct8
MP282124,APPROVED,C3 Brands LLC,516-457-5032,"Lot 6E, R.W. Moore Drive",cty19,MA,1364,42.600834,-72.303593,ct5
MC283502,APPROVED,"STANDISH GREEN GROUP, LLC",781-983-1404,663 Lawrence Street,cty20,MA,1852,42.6323782,-71.30328808,ct3
MR281517,APPROVED,"D2N2,LLC",732-546-7488,307 Main Street,cty36,MA,1230,42.19411455,-73.36218529,ct4
MR282585,APPROVED,"Health Circle, Inc.",917-428-8461,21 Commerce Road,cty76,MA,2370,42.16389183,-70.90123906,ct11
DO100142,APPROVED,"Trade Winds, LLC.",508-317-6082,6 Thatcher Ln,cty123,MA,2571,41.78030145,-70.73753075,ct11
MD1260,APPROVED,"Zip Run, Inc.",617-960-6393,160 Orlando street,cty103,MA,2126,42.27273775,-71.10069265,ct6
MR282350,APPROVED,"M3 Ventures, Inc.",617-686-5185,9 Collins Avenue,cty64,MA,2360,41.96042185,-70.69122676,ct11
MT281556,APPROVED,"MMM Transport, Inc.",908-451-4601,376 Easthampton Road,cty21,MA,1060,42.29799524,-72.65673017,ct9
MC282276,APPROVED,"Salty Farmers, LLC",508-367-6538,120 Holmes Street,cty113,MA,2651,41.8301081,-69.973907,ct7
MC283549,APPROVED,MA Craft Cultivation LLC,508-410-1547,108 West Leyden Road,cty211,MA,1340,42.6776633,-72.67007555,ct5
MC283506,APPROVED,"Pleasantrees, Inc.",203-491-0091,111 Mosher Street,cty2,MA,1040,42.2045242,-72.5965522,ct2
MC281368,APPROVED,"Evergreen Strategies, LLC.",617-997-6888,52 Whispering Way,cty208,MA,1775,42.4027225,-71.49549818,ct3
MP281458,REOPENED,"Late Spring, Inc. d/b/a Gage Cannabis Company",978-423-1520,38 Littleton Rd,cty106,MA,1432,42.551565,-71.566349,ct3
MR283213,APPROVED,Z&T Inc,401-623-6068,93 Davis Street,cty86,MA,1516,42.07258802,-71.70374325,ct10
MC281476,APPROVED,"Atlantic Medicinal Partners, Inc.",781-884-7655,329 Washington Street,cty43,MA,1801,42.4961779,-71.1244568,ct3
MC281844,APPROVED,TYCA Green,617-646-9489,470 Main St,cty49,MA,1510,42.41646087,-71.68936207,ct10
MC283845,APPROVED,Euphorium LLC,203-767-6061,15 Main St,cty2,MA,1040,42.2054676,-72.60243389,ct2
MR282481,APPROVED,"The Haven Center, Inc.",508-360-9644,245 Route 6A,cty169,MA,2653,41.7762607,-70.00620571,ct7
MP281802,APPROVED,Aspen Blue Cultures Inc.,401-633-4984,40 Forest Street,cty22,MA,2703,41.94561285,-71.27397731,ct8
MT281634,REOPENED,"American Hospitality Services, Inc",413-626-8059,200 Taylor St,cty13,MA,1105,42.10764211,-72.58960377,ct2
MP281381,APPROVED,"Garden Remedies, Inc.",617-235-7212,307 Airport Road,cty46,MA,1420,42.5652101,-71.77455585,ct10
MC282313,APPROVED,True East Leaf LLC,413-841-1238,161 Seymour Street,cty74,MA,1201,42.4611216,-73.25128882,ct4
PMD5788,APPROVED,Faded LLC,401-261-2950,30 Hemlock Street,cty26,MA,2302,42.0697493,-71.01329948,ct11
PDO103149,APPROVED,612 Studios LLC,617-792-3365,111 Wellington Hill ST,cty6,MA,2126,42.2836925,-71.095941,ct6
MR281588,APPROVED,Temescal Wellness of Massachusetts,207-408-1748,10 Callahan Drive,cty74,MA,1201,42.4309399,-73.3186755,ct4
PDO103097,APPROVED,Terrasol To Go LLC,508-649-0387,87 EAST ASHLAND ST.,cty166,MA,2302,42.09413738,-71.01517223,ct11
MR282467,APPROVED,"The Old Bank, LLC",508-514-1212,10 Main Street,cty206,MA,2667,41.93742005,-70.02210357,ct7
MR284224,APPROVED,KG Collective LLC,617-866-3466,1536 Tremont Street,cty6,MA,2120,42.33250175,-71.100342,ct6
MR283323,APPROVED,"Heal Sturbridge, Inc.",617-965-3500,4 Irving Road,cty215,MA,2493,42.36375895,-71.31488939,ct3
MB282344,APPROVED,"Greater Goods, LLC",774-766-7923,445 Myles Standish Blvd.,cty28,MA,2780,41.95568615,-71.1341486,ct8
MR281701,APPROVED,"Nature's Medicines, Inc.",401-835-7788,482 Globe Street,cty14,MA,2724,41.68785725,-71.17207575,ct8
MR281427,APPROVED,"The Green Lady Dispensary, Inc.",914-490-5426,11 Amelia Drive,cty216,MA,2554,41.2665522,-70.08590118,ct14
PDO103525,APPROVED,Green Speed Delivery LLC,508-264-2530,226 South Main Street,cty14,MA,2721,41.69930643,-71.15734286,ct8
PDO103567,APPROVED,"Medicine Man Solutions, LLC",508-958-0059,144 W. Britannia St.,cty28,MA,2780,41.91773625,-71.1017184,ct8
MP281614,APPROVED,"Natural Agricultural Products, LLC",508-802-2315,4 Main St.,cty26,MA,2301,42.0853794,-71.01952031,ct11
MC283472,REOPENED,"Hercules ,Mendez ,Hercules-Pena Cannabis",774-810-6370,14 Pepper Lane,cty217,MA,2601,41.67054675,-70.30326585,ct7
MP281319,APPROVED,"Northeast Alternatives, Inc.",508-567-6761,999 William S. Canning Blvd.,cty14,MA,2721,41.6655837,-71.15724582,ct8
MR282236,APPROVED,NS AJO Holdings Inc.,617-610-0761,67 Dana Street,cty97,MA,2138,42.37351035,-71.10807396,ct3
MP281643,REOPENED,"BeWell Organic Medicine, Inc.",978-423-1182,92 Bolt Street,cty20,MA,1852,42.62533695,-71.2999247,ct3
MC282392,APPROVED,"J&L Enterprises, Inc.",413-204-9044,104 GOVERNOR DUKAKIS DRIVE,cty19,MA,1364,42.5646298,-72.28566395,ct5
PMD5971,APPROVED,S&JinternationalLLP,781-859-8416,200 Wales st,cty218,MA,2351,42.1305515,-70.94262658,ct11
MR281356,APPROVED,B Leaf Wellness Centre LLC,413-668-8516,60 Main Street,cty90,MA,1082,42.259836,-72.24087,ct9
MP281507,APPROVED,Trichome Health Corp.,774-239-2200,12 Pennsylvania Ave,cty60,MA,2464,42.31090625,-71.22139343,ct3
MR281835,APPROVED,Theory Wellness Inc,413-429-6472,672 Fuller Road,cty9,MA,1020,42.16074845,-72.55356268,ct2
PMD5947,APPROVED,EnRoot Home Delivery LLC,617-501-0989,415 Blue Hill Ave,cty6,MA,2121,42.31074662,-71.081766,ct6
MR282412,APPROVED,"Revolutionary Clinics II, Inc.",617-213-6006,"9 Bartlet Street, Suite 335",cty148,MA,1810,42.65602466,-71.13808744,ct13
MC281828,APPROVED,BVO LLC,413-726-4828,4 Pioneer Drive,cty55,MA,1537,42.1608545,-71.89805605,ct10
MP281810,APPROVED,Grow One Inc.,978-479-0134,60 Dix Street,cty20,MA,1852,42.6299302,-71.30956495,ct3
MC281457,APPROVED,Commonwealth Cultivation Inc,860-798-7995,74 Downing Parkway,cty74,MA,1201,42.4608606,-73.19768095,ct4
MP281433,APPROVED,"Native Sun Wellness, Inc.",978-400-3044,67 Kemble Street,cty6,MA,2119,42.32827313,-71.0723489,ct6
RE281307,REOPENED,"IMMAD, LLC",617-347-8737,62 Forest Ave,cty12,MA,2169,42.24568695,-71.04292752,ct1
MP282180,APPROVED,Bloominati Ag LLC,540-295-2712,574 Haydenville Road,cty21,MA,1062,42.36613645,-72.69386458,ct9
PMD5826,REOPENED,Evokanna Grow LLC,281-905-1433,14 South Pleasant Street,cty81,MA,1430,42.60925693,-71.94010848,ct10
MR284228,APPROVED,Hadleaf Holistic Greens Dispensary LLC.,860-983-0475,251 Russell St.,cty219,MA,1035,42.3481392,-72.56965626,ct9
MB282225,APPROVED,Richards Flowers LLC,413-652-5321,296 Irving Street,cty54,MA,1702,42.27157095,-71.40833011,ct3
MC281517,APPROVED,QPS Massachusetts Holdings LLC,734-323-1822,105 Constitution Blvd,cty67,MA,2038,42.0621129,-71.40244323,ct1
PDO103063,APPROVED,"Mint Delivery, Inc",781-771-1108,5 Appleton Road,cty37,MA,1760,42.3049026,-71.35108206,ct3
MP282042,APPROVED,Dark Stream LLC,954-350-1300,116 Davis Street,cty86,MA,1516,42.063302,-71.69269316,ct10
MR283527,REOPENED,"Cresco HHH, LLC",312-929-0933,1 West Street,cty14,MA,2720,41.72767185,-71.14536463,ct8
PMD6101,PENDING,Heavy Hitters Delivery,650-921-1469,9 Leroy St,cty6,MA,2122,42.30069465,-71.06584365,ct6
MP282054,APPROVED,"Greenbridge Technologies, LLC",508-259-5247,18 Progress Avenue,cty38,MA,1879,42.67546848,-71.44412482,ct3
MP281883,APPROVED,"CCC MASHPEE HOLDINGS, LLC",305-331-7303,1446 STATE HIGHWAY ROUTE 6,cty220,MA,2663,41.916312,-69.988402,ct7
MR284774,APPROVED,"UC Retail, LLC",978-866-1154,476 Main Street,cty221,MA,1740,42.4300357,-71.58899688,ct10
MP281807,APPROVED,"Alfred's Finest, Inc.",508-457-1301,8 Scobee Circle,cty64,MA,2360,41.9495487,-70.70708313,ct11
MC283866,APPROVED,FreeMarketMA LLC,508-542-3050,118 Bayview Avenue,cty130,MA,2779,41.7247758,-71.21131685,ct8
MP281710,APPROVED,"Glacier Rock Farm, Inc.",860-634-7102,"c/o Stage Road Holdings, LLC",cty13,MA,1144,42.118225,-72.539526,ct2
PDO103144,APPROVED,Bouffée Inc.,857-318-4972,74 Madison Avenue,cty222,MA,2149,42.4129061,-71.03677818,ct3
MP281664,APPROVED,"Bostica, LLC",978-569-4063,71 Linden Street,cty154,MA,1905,42.4579791,-70.9744726,ct13
MR282284,APPROVED,"Bask, Inc.",774-305-4749,2 Pequod Road,cty147,MA,2719,41.649306,-70.889235,ct8
MP282134,APPROVED,"Hardwick Mill Greenery, Inc.",617-513-1345,94 Main St.,cty158,MA,1031,42.3121065,-72.20864947,ct10
MB282221,APPROVED,"NAKED NATURE, LLC",781-367-6690,75 GREEN STREET,cty223,MA,1510,42.41392434,-71.67755104,ct10
MR282413,REOPENED,Royal Highness,774-318-0845,341 Main St,cty111,MA,1550,42.07584444,-72.03474176,ct10
MR283357,APPROVED,"Krishna Lenox, LLC",413-329-1158,55 Pittsfield Road,cty224,MA,2140,42.37785935,-73.27991368,ct4
MR281929,APPROVED,"Deerfield Naturals, Inc.",413-387-9021,10 Greenfield Road,cty140,MA,1373,42.47303155,-72.61218576,ct5
MR282476,APPROVED,"Atlantic Medicinal Partners, Inc.",781-884-7655,4 Main Street,cty26,MA,2301,42.0853794,-71.01952031,ct11
PDO103590,APPROVED,"Greenerside Holdings, LLC",617-792-8714,62 Harold St.,cty6,MA,2119,42.31863548,-71.08913567,ct6
PMD6004,APPROVED,BEWDO LLC,617-312-0592,7 River Rd South,cty5,MA,1093,42.423228,-72.590737,ct5
MP281736,APPROVED,"Heka, Inc.",413-354-4352,98 Sgt. TM Dion Way,cty132,MA,1085,42.1205411,-72.7489158,ct2
MP281479,APPROVED,Clean Technique LLC,301-335-5552,32 Char Drive,cty132,MA,1085,42.1712553,-72.70729559,ct2
MR283604,PENDING,R2 Resilient Remedies LLC,617-669-4657,31 Cambridge Street,cty225,MA,2129,42.3840037,-71.0745906,ct6
MR283816,APPROVED,RC Retail Westfield LLC,203-639-5153,265 Union Street,cty132,MA,1085,42.12222835,-72.71830079,ct2
PMD6005,APPROVED,"M2B Home Delivery, Inc.",413-530-8325,139 Silvio O Conte Drive,cty29,MA,1301,42.61743485,-72.56926444,ct5
MP281939,APPROVED,"Lifted Luxury, Inc",401-636-8186,615 Adams Street,cty41,MA,2122,42.288727,-71.0557347,ct6
MR283153,APPROVED,ReLeaf Alternative Inc.,508-942-1960,34 Brentwood Drive,cty163,MA,2356,42.05234595,-71.12656906,ct8
MR282925,APPROVED,Volcann LLC,413-250-5447,15 College Highway,cty152,MA,1073,42.25201145,-72.69796731,ct9
MR282399,APPROVED,"Resinate, Inc.",508-864-8150,120 Gilboa Street,cty86,MA,1516,42.08420335,-71.69925891,ct10
MC283582,APPROVED,"LC Square, LLC.",617-712-8884,14 Fox Hill Drive,cty37,MA,1760,42.3140677,-71.32913177,ct3
MC282121,APPROVED,"HVV Masschusetts, Inc",843-819-0866,38 Great Republic Drive,cty48,MA,1930,42.6284552,-70.6452461,ct13
MC281359,APPROVED,"Silver Therapeutics, Inc",518-570-9067,"82 Wendell Ave, Suite 100",cty74,MA,1201,42.4452914,-73.25314036,ct4
MC282139,APPROVED,"Bostica, LLC",978-569-4063,71 Linden Street,cty154,MA,1905,42.4579791,-70.9744726,ct13
MR282818,APPROVED,Tigertown LLC,954-350-1300,56 Jackson Street,cty2,MA,1040,42.19581395,-72.612156,ct2
MR284636,APPROVED,SunnyDayz Inc.,860-656-4624,0 Greenfield Road,cty226,MA,1342,42.47462,-72.614052,ct5
PDO103595,APPROVED,"Mobile ReLeaf, LLC",508-634-8099,14 West Fountain Street,cty61,MA,1757,42.15148855,-71.53092372,ct10
PDO103037,APPROVED,Shine Delivery LLC,774-272-2219,119 Washington Street,cty62,MA,2762,42.01719195,-71.31681719,ct1
DO100127,APPROVED,SQ Causeway,617-429-8473,731 Main st.,cty49,MA,1510,42.4237359,-71.68731407,ct10
MC282031,APPROVED,TDMA Orange LLC,360-593-1366,207 Danoe; Shays Hwy,cty19,MA,1364,42.554314,-72.289528,ct5
MP281590,APPROVED,Tree Beard Inc.,774-722-3387,319A Union St,cty101,MA,2740,41.6338425,-70.93140437,ct8
MC283103,APPROVED,GTE Millis LLC,508-846-5941,120 Bergeron Way,cty44,MA,2072,42.10900415,-71.07822275,ct1
MR284151,APPROVED,"Ideal Craft Cannabis, Inc.",617-708-7762,44 Captain Berties Way,cty11,MA,2657,42.0526917,-70.1944947,ct7
MP281806,APPROVED,"Mederi, Inc.",508-429-2019,44 Boynton Road,cty165,MA,1746,42.16238405,-71.46229652,ct3
PDO103102,APPROVED,Florencia LLC,857-329-8838,24 rawson st,cty41,MA,2125,42.32599735,-71.0578377,ct6
MB281359,APPROVED,"Hothouse Holyoke, Inc.",562-316-7024,90 Sargeant St.,cty2,MA,1040,42.199503,-72.61257,ct2
MR281702,APPROVED,Good Chemistry of Mass,303-810-1554,9 Harrison Street,cty47,MA,1604,42.25681058,-71.79711696,ct10
DO100158,PENDING,"WeeDeliver, LLC",617-959-7440,"88 Huntoon Highway, Unit A",cty187,MA,1542,42.20751965,-71.90715708,ct10
MC281378,APPROVED,"Beacon Compassion, Inc.",508-735-8682,900 Washington Street,cty227,MA,2062,42.186243,-71.202947,ct1
MR284328,APPROVED,"Silver Therapeutics of Palmer, Inc.",518-570-9067,1235 Thorndike Street,cty75,MA,1069,42.1774368,-72.31872741,ct2
MC283116,APPROVED,Charlemont FarmWorks LLC,617-742-6640,120 Fulton Street,cty6,MA,2109,42.36316675,-71.05269294,ct6
MC281392,APPROVED,Mass Yield Cultivation LLC,413-446-5802,8-10 Commercial Street,cty74,MA,1201,42.45304,-73.215963,ct4
MC281557,APPROVED,"Good Chemistry of Massachusetts, Inc.",303-810-1554,20 Williams Way,cty124,MA,2019,42.08464505,-71.49481117,ct1
PDO103047,APPROVED,Sweet Tree’s Pineapple Xpress,770-371-7926,85 Winter Street,cty26,MA,2302,42.1095001,-71.01861057,ct11
MP282011,REOPENED,Richter Extracts INC,831-332-2620,69 neck rd,cty132,MA,1085,42.12236138,-72.72624394,ct2
MR282062,APPROVED,"Mass Alternative Care, Inc.",413-377-6240,55 University Drive,cty100,MA,1002,42.37149791,-72.53297645,ct9
MP281674,APPROVED,Paper City Industries LLC,877-212-6334,11 Berkshire Street,cty2,MA,1040,42.19352995,-72.61529861,ct2
PDO103657,PENDING,Level Up Organics LLC,781-445-7776,29 cedar street,cty6,MA,2119,42.3249144,-71.09012406,ct6
MC283808,REOPENED,"Arefa, LLC",774-922-7539,424 Main St.,cty187,MA,1611,42.2405688,-71.8822669,ct10
MR282424,APPROVED,Ironstone Express Inc.,617-877-3833,454 Quaker hwy,cty23,MA,1569,42.0408506,-71.62028086,ct10
PMD5958,REOPENED,"AJS Enterprises, LLC",617-899-1478,315 A St,cty6,MA,2210,42.3487237,-71.0486919,ct6
MR282948,APPROVED,Solar Therapeutics Inc.,508-300-3366,1400 Brayton Point Rd.,cty39,MA,2725,41.7290653,-71.17288035,ct8
PMD5976,REOPENED,Greens On Time LLC,857-383-1057,20 SENATOR BOILING CIR,cty6,MA,2124,42.291536,-71.092436,ct6
MP281894,APPROVED,7LEAF GARDENS LLC,774-488-2478,370 Wareham St,cty50,MA,2346,41.85792655,-70.86407254,ct11
MP281720,REOPENED,The Headyco LLC,508-740-3006,177 Huntington Ave STE 1703 #23871,cty6,MA,2115, 42.3449325,-71.08279537,ct6
PDO103170,APPROVED,Grassp Ventures LLC,617-852-0397,141 W State St,cty99,MA,1033,42.25423135,-72.5361212,ct9
MC281274,APPROVED,MJ's Market Inc.,603-759-7176,119 Drum Hill Road,cty121,MA,1824,42.6239318,-71.36312892,ct3
MC283618,APPROVED,"River Grove, LLC",603-988-5004,475 Canal Street,cty2,MA,1040,42.198539,-72.602157,ct2
MC282761,APPROVED,Coastal Healing,401-297-9113,248 State road,cty179,MA,2970,41.67340385,-71.10382745,ct8
MR284580,APPROVED,"Rockland Old Exit 14, Inc.",617-699-3719,1015 Hingham St.,cty76,MA,2370,42.16224362,-70.90051659,ct11
MP281983,APPROVED,Flower Power Growers Inc.,413-774-2867,180 Industrial Blvd.,cty228,MA,1376,42.601786,-72.519165,ct5
MC283495,APPROVED,"Trava, Inc.",508-566-6667,3119 Cranberry Highway,cty123,MA,2538,41.75468475,-70.64035279,ct11
MD1292,APPROVED,Gan Or LLC,410-370-6330,60 Damon Rd.,cty21,MA,1060,42.34170265,-72.63692327,ct9
PMD5803,APPROVED,Clovercraft llc,413-539-3059,17 East St.,cty35,MA,1027,42.28657245,-72.61857095,ct9
PDO103540,APPROVED,"WeeDeliver, LLC",617-959-7440,640 Lincoln St,cty47,MA,1605,42.2991219,-71.76489336,ct10
MC281362,REOPENED,"New England Renewable Resources, LLC",914-552-8884,126 Middlefield Road,cty229,MA,1011,42.2867915,-72.98405382,ct2
PDO103161,APPROVED,"Justness, Inc.",650-315-7106,190 Bridge St.,cty102,MA,1970,42.52580675,-70.89383828,ct13
PMD6087,APPROVED,"Bando Alternative Group Delivery, LLC",508-938-6002,"521 American Legion hwy.,",cty179,MA,2790,41.6268834,-71.09647824,ct8
DO100106,APPROVED,Frozen 4 Corporation,617-990-6653,618 Columbia Road,cty41,MA,2125,42.31770449,-71.06438969,ct6
MP281450,APPROVED,"Healthy Pharms, Inc.",833-768-4357,401 E. Main St.,cty68,MA,1833,42.7065745,-70.9618829,ct13
MR282271,APPROVED,Beacon Compassion Inc,512-567-7603,366 Hathaway Road,cty101,MA,2740,41.6566565,-70.9543694,ct8
MR283237,APPROVED,Four Trees Holyoke LLC,845-418-5347,1 Cabot Street,cty2,MA,1040,42.197299,-72.603448,ct2
MP282066,APPROVED,Rhythm of Life Cannabis LLC,303-521-9928,217 River Road,cty23,MA,1569,42.0314743,-71.60835555,ct10
MR283184,REOPENED,Emerald River LLC,413-535-0621,127 Saint Kolbe Dr,cty2,MA,1040,42.20981896,-72.60408296,ct2
PMD5939,APPROVED,We Canna LLC.,508-878-3667,1428 Dorchester Avenue,cty41,MA,2122,42.3023105,-71.05928253,ct6
MR282131,APPROVED,Caregiver-Patient Connection LLC,978-621-3567,371 Lunenburg St,cty46,MA,1420,42.5856788,-71.7722532,ct10
MC282053,APPROVED,Cultivate Holdings LLC,207-233-1304,1764 Main Street,cty210,MA,1524,42.25230025,-71.94607314,ct10
MR281255,APPROVED,"Alternative Therapies Group, Inc.",617-549-8575,50 Grove St,cty102,MA,1970,42.52264625,-70.91112432,ct13
MR281363,APPROVED,Mass Wellspring LLC,781-418-0943,18 Powdermill Rd,cty213,MA,1720,42.4393079,-71.4321588,ct3
MC283122,APPROVED,"Flower Power Growers, Inc.",413-774-2867,180 Industrial Blvd.,cty25,MA,1376,42.58994417,-72.52883317,ct5
MP281749,APPROVED,Frozen 4 Corporation,617-990-6653,618 Columbia Road,cty41,MA,2125,42.31770449,-71.06438969,ct6
MP281910,APPROVED,"Holyoke Green Growers, LLC.",413-883-9862,60 Jackson St.,cty2,MA,1040,42.19705548,-72.6142854,ct2
MR282730,APPROVED,"Apothca, Inc.",305-741-6540,99 Development Rd,cty46,MA,1420,42.55163785,-71.85939817,ct10
MC281910,APPROVED,"Natural Agricultural Products, LLC",508-802-2315,4 Main St,cty26,MA,2301,42.0853794,-71.01952031,ct11
MP282204,APPROVED,"Community Care Collective, Inc.",781-953-4452,537 Great Road,cty114,MA,1460,42.55592594,-71.48580686,ct3
