RecordNo,SaleDate,ProductCategoryName,UnitOfMeasureName,TotalPrice,CountBasedTotal,DollarCountBasedTotal,WeightBasedTotal,DollarWeightBasedTotal,Quantity,CCCLastUpdated
12173,9/4/2021,Raw Pre-Rolls,Grams,141.7,0,0,7.5,141.7,7.5,3/22/2024
12173,9/4/2021,Concentrate (Bulk),Grams,100,0,0,1.5,100,1.5,3/22/2024
12173,9/4/2021,Buds,Grams,1490.77,0,0,105.4,1490.77,105.4,3/22/2024
12173,9/4/2021,Kief,Grams,30,0,0,5.3,30,5.3,3/22/2024
12173,9/4/2021,Concentrate (Each),Each,62.5,1,62.5,0,0,1,3/22/2024
12173,9/4/2021,Vape Product,Each,990896.08,17545,990896.08,0,0,17545,3/22/2024
12173,9/4/2021,Concentrate (Each),Each,326474.89,6199,326474.89,0,0,6199,3/22/2024
12173,9/4/2021,Infused Pre-Rolls,Grams,150,0,0,6.75,150,6.75,3/22/2024
12173,9/4/2021,Vape Product,Each,865,15,865,0,0,15,3/22/2024
12173,9/4/2021,Infused (non-edible),Each,32845.23,802,32845.23,0,0,802,3/22/2024
12173,9/4/2021,Concentrate,Milligrams,755,0,0,9500,755,9500,3/22/2024
12173,9/4/2021,Shake/Trim (by strain),Grams,27753.24,0,0,3982.7,27753.24,3982.7,3/22/2024
12173,9/4/2021,Raw Pre-Rolls,Grams,731392.31,0,0,50678.41,731392.31,50678.41,3/22/2024
12173,9/4/2021,Infused (edible),Each,75,3,75,0,0,3,3/22/2024
12173,9/4/2021,Raw Pre-Rolls,Grams,448.76,0,0,32,448.76,32,3/22/2024
12173,9/4/2021,Shake/Trim,Grams,2186.68,0,0,257.4,2186.68,257.4,3/22/2024
12173,9/4/2021,Concentrate,Grams,7614.19,0,0,109,7614.19,109,3/22/2024
12173,9/4/2021,Concentrate (Each),Each,910,16,910,0,0,16,3/22/2024
12173,9/4/2021,Raw Pre-Rolls,Pounds,16,0,0,0,16,0,3/22/2024
12173,9/4/2021,Infused Beverage,Each,62947.65,8105,62947.65,0,0,8105,3/22/2024
12173,9/4/2021,Infused Beverage,Each,198.08,30,198.08,0,0,30,3/22/2024
12173,9/4/2021,Infused Pre-Rolls,Grams,30317.97,0,0,1204.56,30317.97,1204.56,3/22/2024
12173,9/4/2021,Infused (non-edible),Each,38,2,38,0,0,2,3/22/2024
12173,9/4/2021,Infused (edible),Each,796150.44,33820,796150.44,0,0,33820,3/22/2024
12173,9/4/2021,Raw Pre-Rolls,Milligrams,170.5,0,0,11000,170.5,11000,3/22/2024
12173,9/4/2021,Buds,Grams,50,0,0,3.5,50,3.5,3/22/2024
12173,9/4/2021,Buds,Grams,2050220.82,0,0,148334.36,2050220.82,148334.36,3/22/2024
12173,9/4/2021,Kief,Grams,2981.61,0,0,130,2981.61,130,3/22/2024
12202,9/5/2021,Vape Product,Each,600,12,600,0,0,12,3/22/2024
12202,9/5/2021,Shake/Trim,Grams,2604.19,0,0,336.1,2604.19,336.1,3/22/2024
12202,9/5/2021,Infused Beverage,Each,47019.47,5711,47019.47,0,0,5711,3/22/2024
12202,9/5/2021,Concentrate (Each),Each,290,9,290,0,0,9,3/22/2024
12202,9/5/2021,Kief,Grams,2728.06,0,0,139,2728.06,139,3/22/2024
12202,9/5/2021,Infused (non-edible),Each,58,3,58,0,0,3,3/22/2024
12202,9/5/2021,Infused (edible),Each,679170.18,28359,679170.18,0,0,28359,3/22/2024
12202,9/5/2021,Buds,Grams,617.5,0,0,46.3,617.5,46.3,3/22/2024
12202,9/5/2021,Shake/Trim,Milligrams,26.25,0,0,7000,26.25,7000,3/22/2024
12202,9/5/2021,Infused Pre-Rolls,Grams,17351.26,0,0,547.83,17351.26,547.83,3/22/2024
12202,9/5/2021,Raw Pre-Rolls,Milligrams,56.5,0,0,3500,56.5,3500,3/22/2024
12202,9/5/2021,Vape Product,Each,814305.42,14274,814305.42,0,0,14274,3/22/2024
12202,9/5/2021,Infused (edible),Each,216.3,15,216.3,0,0,15,3/22/2024
12202,9/5/2021,Concentrate (Bulk),Grams,530,0,0,11.5,530,11.5,3/22/2024
12202,9/5/2021,Concentrate,Milligrams,750,0,0,10000,750,10000,3/22/2024
12202,9/5/2021,Raw Pre-Rolls,Grams,287.46,0,0,18.5,287.46,18.5,3/22/2024
12202,9/5/2021,Raw Pre-Rolls,Grams,602553.86,0,0,41732.86,602553.86,41732.86,3/22/2024
12202,9/5/2021,Concentrate,Grams,6685.15,0,0,94,6685.15,94,3/22/2024
12202,9/5/2021,Concentrate (Each),Each,285659.4,5338,285659.4,0,0,5338,3/22/2024
12202,9/5/2021,Buds,Grams,1660737.05,0,0,120706.88,1660737.05,120706.88,3/22/2024
12202,9/5/2021,Shake/Trim (by strain),Grams,22965.47,0,0,4264.5,22965.47,4264.5,3/22/2024
12202,9/5/2021,Infused (non-edible),Each,24948.71,627,24948.71,0,0,627,3/22/2024
12224,9/6/2021,Concentrate (Each),Each,70,1,70,0,0,1,3/22/2024
12224,9/6/2021,Concentrate (Bulk),Grams,300,0,0,7,300,7,3/22/2024
12224,9/6/2021,Buds,Grams,340.02,0,0,24.5,340.02,24.5,3/22/2024
12224,9/6/2021,Concentrate,Milligrams,1160,0,0,16000,1160,16000,3/22/2024
12224,9/6/2021,Kief,Grams,2010.23,0,0,116.3,2010.23,116.3,3/22/2024
12224,9/6/2021,Infused Beverage,Each,5,1,5,0,0,1,3/22/2024
12224,9/6/2021,Raw Pre-Rolls,Pounds,48,0,0,0,48,0,3/22/2024
12224,9/6/2021,Vape Product,Each,668074.63,11763,668074.63,0,0,11763,3/22/2024
12224,9/6/2021,Infused Pre-Rolls,Grams,220,0,0,8.25,220,8.25,3/22/2024
12224,9/6/2021,Concentrate (Each),Each,226619.26,4229,226619.26,0,0,4229,3/22/2024
12224,9/6/2021,Infused (edible),Each,237.5,8,237.5,0,0,8,3/22/2024
12224,9/6/2021,Concentrate,Grams,5894.96,0,0,85.5,5894.96,85.5,3/22/2024
12224,9/6/2021,Shake/Trim (by strain),Grams,13365.7,0,0,2052.15,13365.7,2052.15,3/22/2024
12224,9/6/2021,Raw Pre-Rolls,Grams,528986.46,0,0,37090.85,528986.46,37090.85,3/22/2024
12224,9/6/2021,Infused Beverage,Each,32115.16,3838,32115.16,0,0,3838,3/22/2024
12224,9/6/2021,Vape Product,Each,305,6,305,0,0,6,3/22/2024
12224,9/6/2021,Infused (edible),Each,480014.17,20069,480014.17,0,0,20069,3/22/2024
12224,9/6/2021,Raw Pre-Rolls,Grams,252,0,0,18.75,252,18.75,3/22/2024
12224,9/6/2021,Buds,Grams,1385991.63,0,0,102029.93,1385991.63,102029.93,3/22/2024
12224,9/6/2021,Shake/Trim,Grams,1601.02,0,0,186.3,1601.02,186.3,3/22/2024
12224,9/6/2021,Infused Pre-Rolls,Grams,11554.12,0,0,408.74,11554.12,408.74,3/22/2024
12224,9/6/2021,Infused (non-edible),Each,20843.62,516,20843.62,0,0,516,3/22/2024
12224,9/6/2021,Raw Pre-Rolls,Milligrams,121,0,0,7500,121,7500,3/22/2024
12247,9/7/2021,Raw Pre-Rolls,Grams,264.48,0,0,17.75,264.48,17.75,3/22/2024
12247,9/7/2021,Vape Product,Each,710,11,710,0,0,11,3/22/2024
12247,9/7/2021,Raw Pre-Rolls,Grams,58.34,0,0,3.5,58.34,3.5,3/22/2024
12247,9/7/2021,Raw Pre-Rolls,Pounds,53.5,0,0,0,53.5,0,3/22/2024
12247,9/7/2021,Infused (edible),Each,54.17,2,54.17,0,0,2,3/22/2024
12247,9/7/2021,Buds,Grams,216.68,0,0,14.5,216.68,14.5,3/22/2024
12247,9/7/2021,Infused (non-edible),Each,20,1,20,0,0,1,3/22/2024
12247,9/7/2021,Infused Beverage,Each,53,6,53,0,0,6,3/22/2024
12247,9/7/2021,Infused Beverage,Each,24115.15,3017,24115.15,0,0,3017,3/22/2024
12247,9/7/2021,Concentrate,Milligrams,945,0,0,11500,945,11500,3/22/2024
12247,9/7/2021,Infused (edible),Each,413202.22,17211,413202.22,0,0,17211,3/22/2024
12247,9/7/2021,Buds,Grams,1453140.03,0,0,105969.71,1453140.03,105969.71,3/22/2024
12247,9/7/2021,Shake/Trim (by strain),Grams,16950.9,0,0,2351.3,16950.9,2351.3,3/22/2024
12247,9/7/2021,Concentrate (Each),Each,219110.7,4081,219110.7,0,0,4081,3/22/2024
12247,9/7/2021,Raw Pre-Rolls,Milligrams,161.5,0,0,10000,161.5,10000,3/22/2024
12247,9/7/2021,Shake/Trim,Grams,1495.6,0,0,176.6,1495.6,176.6,3/22/2024
12247,9/7/2021,Infused (edible),Each,625.95,34,625.95,0,0,34,3/22/2024
12247,9/7/2021,Kief,Grams,1906.5,0,0,79.9,1906.5,79.9,3/22/2024
12247,9/7/2021,Infused (non-edible),Each,15905.49,392,15905.49,0,0,392,3/22/2024
12247,9/7/2021,Raw Pre-Rolls,Grams,501376.98,0,0,33440.07,501376.98,33440.07,3/22/2024
12247,9/7/2021,Infused Pre-Rolls,Grams,15590.99,0,0,534.48,15590.99,534.48,3/22/2024
12247,9/7/2021,Concentrate (Bulk),Grams,150,0,0,3,150,3,3/22/2024
12247,9/7/2021,Buds,Grams,1414.07,0,0,98.4,1414.07,98.4,3/22/2024
12247,9/7/2021,Concentrate (Each),Each,388.83,8,388.83,0,0,8,3/22/2024
12247,9/7/2021,Concentrate,Grams,6425.74,0,0,94.5,6425.74,94.5,3/22/2024
12247,9/7/2021,Vape Product,Each,686179.19,12152,686179.19,0,0,12152,3/22/2024
12273,9/8/2021,Concentrate (Each),Each,1264,24,1264,0,0,24,3/22/2024
12273,9/8/2021,Buds,Grams,1524299.84,0,0,112176.37,1524299.84,112176.37,3/22/2024
12273,9/8/2021,Concentrate,Milligrams,885,0,0,11500,885,11500,3/22/2024
12273,9/8/2021,Infused (edible),Each,104.17,4,104.17,0,0,4,3/22/2024
12273,9/8/2021,Buds,Grams,1622.55,0,0,108.3,1622.55,108.3,3/22/2024
12273,9/8/2021,Concentrate,Grams,8210.9,0,0,114.5,8210.9,114.5,3/22/2024
12273,9/8/2021,Concentrate (Each),Each,234571.7,4461,234571.7,0,0,4461,3/22/2024
12273,9/8/2021,Infused Beverage,Each,18,1,18,0,0,1,3/22/2024
12273,9/8/2021,Concentrate (Each),Each,62.5,1,62.5,0,0,1,3/22/2024
12273,9/8/2021,Infused (edible),Each,842.99,32,842.99,0,0,32,3/22/2024
12273,9/8/2021,Infused (non-edible),Each,20,1,20,0,0,1,3/22/2024
12273,9/8/2021,Infused (edible),Each,442253.49,18410,442253.49,0,0,18410,3/22/2024
12273,9/8/2021,Infused Beverage,Each,28671.16,3525,28671.16,0,0,3525,3/22/2024
12273,9/8/2021,Vape Product,Each,693747.95,12303,693747.95,0,0,12303,3/22/2024
12273,9/8/2021,Shake/Trim (by strain),Grams,21456.91,0,0,3385.5,21456.91,3385.5,3/22/2024
12273,9/8/2021,Kief,Grams,2376.22,0,0,112.8,2376.22,112.8,3/22/2024
12273,9/8/2021,Vape Product,Each,890,17,890,0,0,17,3/22/2024
12273,9/8/2021,Raw Pre-Rolls,Grams,245.86,0,0,11.5,245.86,11.5,3/22/2024
12273,9/8/2021,Raw Pre-Rolls,Grams,540635.14,0,0,35993.96,540635.14,35993.96,3/22/2024
12273,9/8/2021,Infused Pre-Rolls,Grams,14476.57,0,0,510.73,14476.57,510.73,3/22/2024
12273,9/8/2021,Infused (non-edible),Each,15161.38,379,15161.38,0,0,379,3/22/2024
12273,9/8/2021,Raw Pre-Rolls,Milligrams,103,0,0,7000,103,7000,3/22/2024
12273,9/8/2021,Raw Pre-Rolls,Pounds,43,0,0,0,43,0,3/22/2024
12273,9/8/2021,Concentrate (Bulk),Grams,200,0,0,5,200,5,3/22/2024
12273,9/8/2021,Raw Pre-Rolls,Grams,569.14,0,0,38.5,569.14,38.5,3/22/2024
12273,9/8/2021,Shake/Trim,Grams,1526.11,0,0,173.8,1526.11,173.8,3/22/2024
12299,9/9/2021,Infused (edible),Each,1363.66,52,1363.66,0,0,52,3/22/2024
12299,9/9/2021,Concentrate,Grams,10259.09,0,0,137.55,10259.09,137.55,3/22/2024
12299,9/9/2021,Concentrate (Each),Each,849.58,17,849.58,0,0,17,3/22/2024
12299,9/9/2021,Buds,Grams,150,0,0,10.5,150,10.5,3/22/2024
12299,9/9/2021,Raw Pre-Rolls,Grams,503.83,0,0,35.75,503.83,35.75,3/22/2024
12299,9/9/2021,Raw Pre-Rolls,Grams,579199.58,0,0,38672.91,579199.58,38672.91,3/22/2024
12299,9/9/2021,Infused (non-edible),Each,88,4,88,0,0,4,3/22/2024
12299,9/9/2021,Infused Pre-Rolls,Grams,18676.96,0,0,621.12,18676.96,621.12,3/22/2024
12299,9/9/2021,Concentrate (Each),Each,62.5,1,62.5,0,0,1,3/22/2024
12299,9/9/2021,Kief,Grams,3001.1,0,0,137.8,3001.1,137.8,3/22/2024
12299,9/9/2021,Concentrate (Each),Each,254483.16,4876,254483.16,0,0,4876,3/22/2024
12299,9/9/2021,Concentrate,Milligrams,776,0,0,10500,776,10500,3/22/2024
12299,9/9/2021,Infused Beverage,Each,33882.65,4223,33882.65,0,0,4223,3/22/2024
12299,9/9/2021,Vape Product,Each,787551.65,14045,787551.65,0,0,14045,3/22/2024
12299,9/9/2021,Concentrate (Bulk),Grams,211,0,0,3,211,3,3/22/2024
12299,9/9/2021,Raw Pre-Rolls,Pounds,123,0,0,0,123,0,3/22/2024
12299,9/9/2021,Infused (non-edible),Each,8.34,1,8.34,0,0,1,3/22/2024
12299,9/9/2021,Infused (edible),Each,54.17,2,54.17,0,0,2,3/22/2024
12299,9/9/2021,Raw Pre-Rolls,Milligrams,179.75,0,0,12000,179.75,12000,3/22/2024
12299,9/9/2021,Buds,Milligrams,273,0,0,24500,273,24500,3/22/2024
12299,9/9/2021,Shake/Trim (by strain),Grams,24274.48,0,0,4306.35,24274.48,4306.35,3/22/2024
12299,9/9/2021,Buds,Grams,1713455.37,0,0,127362.31,1713455.37,127362.31,3/22/2024
12299,9/9/2021,Vape Product,Each,1025,19,1025,0,0,19,3/22/2024
12299,9/9/2021,Raw Pre-Rolls,Grams,58.34,0,0,3.5,58.34,3.5,3/22/2024
12299,9/9/2021,Infused (edible),Each,496594.56,20689,496594.56,0,0,20689,3/22/2024
12299,9/9/2021,Infused (non-edible),Each,20087.65,479,20087.65,0,0,479,3/22/2024
12299,9/9/2021,Shake/Trim,Grams,1681.85,0,0,201.8,1681.85,201.8,3/22/2024
12299,9/9/2021,Buds,Grams,2774.05,0,0,208.1,2774.05,208.1,3/22/2024
12299,9/9/2021,Infused Beverage,Each,55.68,7,55.68,0,0,7,3/22/2024
12328,9/10/2021,Vape Product,Each,997905.57,17654,997905.57,0,0,17654,3/22/2024
12328,9/10/2021,Vape Product,Each,1155,20,1155,0,0,20,3/22/2024
12328,9/10/2021,Raw Pre-Rolls,Grams,95.85,0,0,5.5,95.85,5.5,3/22/2024
12328,9/10/2021,Kief,Grams,4781.18,0,0,246.5,4781.18,246.5,3/22/2024
12328,9/10/2021,Concentrate (Each),Each,323618.25,6267,323618.25,0,0,6267,3/22/2024
12328,9/10/2021,Raw Pre-Rolls,Grams,569.14,0,0,39.25,569.14,39.25,3/22/2024
12328,9/10/2021,Concentrate,Milligrams,605,0,0,8000,605,8000,3/22/2024
12328,9/10/2021,Infused (edible),Each,934.25,52,934.25,0,0,52,3/22/2024
12328,9/10/2021,Buds,Milligrams,312,0,0,28000,312,28000,3/22/2024
12328,9/10/2021,Infused (non-edible),Each,8.34,1,8.34,0,0,1,3/22/2024
12328,9/10/2021,Shake/Trim,Grams,1952.76,0,0,189.2,1952.76,189.2,3/22/2024
12328,9/10/2021,Concentrate (Each),Each,565.83,11,565.83,0,0,11,3/22/2024
12328,9/10/2021,Concentrate,Grams,9593.16,0,0,129,9593.16,129,3/22/2024
12328,9/10/2021,Raw Pre-Rolls,Grams,728538.1,0,0,48686.55,728538.1,48686.55,3/22/2024
12328,9/10/2021,Infused (edible),Each,229.17,9,229.17,0,0,9,3/22/2024
12328,9/10/2021,Infused Pre-Rolls,Grams,24277.31,0,0,812.42,24277.31,812.42,3/22/2024
12328,9/10/2021,Buds,Grams,300,0,0,21,300,21,3/22/2024
12328,9/10/2021,Infused (non-edible),Each,23310.84,610,23310.84,0,0,610,3/22/2024
12328,9/10/2021,Infused Beverage,Each,352.58,42,352.58,0,0,42,3/22/2024
12328,9/10/2021,Raw Pre-Rolls,Milligrams,156.5,0,0,9500,156.5,9500,3/22/2024
12328,9/10/2021,Shake/Trim (by strain),Grams,27575.26,0,0,4191.6,27575.26,4191.6,3/22/2024
12328,9/10/2021,Infused (non-edible),Each,133,6,133,0,0,6,3/22/2024
12328,9/10/2021,Raw Pre-Rolls,Pounds,64,0,0,0,64,0,3/22/2024
12328,9/10/2021,Buds,Grams,1921.56,0,0,146.3,1921.56,146.3,3/22/2024
12328,9/10/2021,Buds,Grams,2097390.78,0,0,156025.9,2097390.78,156025.9,3/22/2024
12328,9/10/2021,Concentrate (Bulk),Grams,540,0,0,9,540,9,3/22/2024
12328,9/10/2021,Infused Pre-Rolls,Grams,80,0,0,3,80,3,3/22/2024
12328,9/10/2021,Infused Beverage,Each,52842.48,6506,52842.48,0,0,6506,3/22/2024
12328,9/10/2021,Infused (edible),Each,681555.71,28519,681555.71,0,0,28519,3/22/2024
12357,9/11/2021,Raw Pre-Rolls,Milligrams,113.5,0,0,7000,113.5,7000,3/22/2024
12357,9/11/2021,Infused (edible),Each,724996.33,29975,724996.33,0,0,29975,3/22/2024
12357,9/11/2021,Concentrate,Milligrams,1120,0,0,14500,1120,14500,3/22/2024
12357,9/11/2021,Infused Pre-Rolls,Grams,25643.86,0,0,829.97,25643.86,829.97,3/22/2024
12357,9/11/2021,Shake/Trim (by strain),Grams,28905.36,0,0,4493.35,28905.36,4493.35,3/22/2024
12357,9/11/2021,Raw Pre-Rolls,Grams,678300.06,0,0,45248.04,678300.06,45248.04,3/22/2024
12357,9/11/2021,Infused Pre-Rolls,Grams,20,0,0,0.75,20,0.75,3/22/2024
12357,9/11/2021,Buds,Grams,2146.1,0,0,163.1,2146.1,163.1,3/22/2024
12357,9/11/2021,Shake/Trim,Grams,1644.35,0,0,170.6,1644.35,170.6,3/22/2024
12357,9/11/2021,Infused Beverage,Each,53932.15,6739,53932.15,0,0,6739,3/22/2024
12357,9/11/2021,Kief,Grams,30,0,0,5.3,30,5.3,3/22/2024
12357,9/11/2021,Buds,Milligrams,312,0,0,28000,312,28000,3/22/2024
12357,9/11/2021,Kief,Grams,5013.05,0,0,213.8,5013.05,213.8,3/22/2024
12357,9/11/2021,Infused (edible),Each,1235.92,60,1235.92,0,0,60,3/22/2024
12357,9/11/2021,Concentrate (Each),Each,335088.53,6376,335088.53,0,0,6376,3/22/2024
12357,9/11/2021,Concentrate,Grams,10544.19,0,0,151,10544.19,151,3/22/2024
12357,9/11/2021,Infused (non-edible),Each,154,6,154,0,0,6,3/22/2024
12357,9/11/2021,Infused Beverage,Each,91,12,91,0,0,12,3/22/2024
12357,9/11/2021,Concentrate (Bulk),Grams,620,0,0,14,620,14,3/22/2024
12357,9/11/2021,Buds,Grams,1980518.62,0,0,145059.34,1980518.62,145059.34,3/22/2024
12357,9/11/2021,Raw Pre-Rolls,Grams,582.16,0,0,40.75,582.16,40.75,3/22/2024
12357,9/11/2021,Concentrate (Each),Each,672.16,12,672.16,0,0,12,3/22/2024
12357,9/11/2021,Vape Product,Each,934619.28,16402,934619.28,0,0,16402,3/22/2024
12357,9/11/2021,Infused (non-edible),Each,24614.28,595,24614.28,0,0,595,3/22/2024
12357,9/11/2021,Vape Product,Each,1704.9,29,1704.9,0,0,29,3/22/2024
12382,9/12/2021,Infused (non-edible),Each,19395.55,460,19395.55,0,0,460,3/22/2024
12382,9/12/2021,Raw Pre-Rolls,Grams,60,0,0,3.75,60,3.75,3/22/2024
12382,9/12/2021,Shake/Trim (by strain),Grams,20769.16,0,0,3414.4,20769.16,3414.4,3/22/2024
12382,9/12/2021,Raw Pre-Rolls,Milligrams,76.5,0,0,4500,76.5,4500,3/22/2024
12382,9/12/2021,Vape Product,Each,664295.14,11748,664295.14,0,0,11748,3/22/2024
12382,9/12/2021,Concentrate,Grams,8587.33,0,0,117.6,8587.33,117.6,3/22/2024
12382,9/12/2021,Kief,Grams,3924.32,0,0,161.6,3924.32,161.6,3/22/2024
12382,9/12/2021,Buds,Grams,109,0,0,6.5,109,6.5,3/22/2024
12382,9/12/2021,Infused (edible),Each,498711.71,20358,498711.71,0,0,20358,3/22/2024
12382,9/12/2021,Concentrate (Each),Each,249751.01,4722,249751.01,0,0,4722,3/22/2024
12382,9/12/2021,Raw Pre-Rolls,Grams,503921.73,0,0,33821.77,503921.73,33821.77,3/22/2024
12382,9/12/2021,Buds,Grams,1480386.97,0,0,108194.27,1480386.97,108194.27,3/22/2024
12382,9/12/2021,Raw Pre-Rolls,Pounds,16,0,0,0,16,0,3/22/2024
12382,9/12/2021,Infused Pre-Rolls,Grams,18654.6,0,0,626.69,18654.6,626.69,3/22/2024
12382,9/12/2021,Infused (edible),Each,22,1,22,0,0,1,3/22/2024
12382,9/12/2021,Vape Product,Each,60,1,60,0,0,1,3/22/2024
12382,9/12/2021,Shake/Trim,Grams,2028.51,0,0,184.6,2028.51,184.6,3/22/2024
12382,9/12/2021,Infused Beverage,Each,33328.42,4185,33328.42,0,0,4185,3/22/2024
12382,9/12/2021,Concentrate,Milligrams,745,0,0,10000,745,10000,3/22/2024
12382,9/12/2021,Buds,Milligrams,273,0,0,24500,273,24500,3/22/2024
12402,9/13/2021,Buds,Grams,1354924.13,0,0,98596.01,1354924.13,98596.01,3/22/2024
12402,9/13/2021,Infused Beverage,Each,23086.28,2889,23086.28,0,0,2889,3/22/2024
12402,9/13/2021,Infused Beverage,Each,67,8,67,0,0,8,3/22/2024
12402,9/13/2021,Shake/Trim,Grams,1562.45,0,0,157.3,1562.45,157.3,3/22/2024
12402,9/13/2021,Raw Pre-Rolls,Milligrams,94,0,0,8000,94,8000,3/22/2024
12402,9/13/2021,Infused Pre-Rolls,Grams,20,0,0,0.75,20,0.75,3/22/2024
12402,9/13/2021,Kief,Grams,90,0,0,15.9,90,15.9,3/22/2024
12402,9/13/2021,Raw Pre-Rolls,Grams,490636.52,0,0,32760.74,490636.52,32760.74,3/22/2024
12402,9/13/2021,Shake/Trim (by strain),Grams,20523.4,0,0,3150.15,20523.4,3150.15,3/22/2024
12402,9/13/2021,Vape Product,Each,628922.84,11113,628922.84,0,0,11113,3/22/2024
12402,9/13/2021,Concentrate (Bulk),Grams,100.02,0,0,3,100.02,3,3/22/2024
12402,9/13/2021,Concentrate,Milligrams,670,0,0,8500,670,8500,3/22/2024
12402,9/13/2021,Concentrate (Each),Each,525.83,10,525.83,0,0,10,3/22/2024
12402,9/13/2021,Infused (non-edible),Each,198,8,198,0,0,8,3/22/2024
12402,9/13/2021,Buds,Milligrams,273,0,0,24500,273,24500,3/22/2024
12402,9/13/2021,Infused (edible),Each,403908.42,16876,403908.42,0,0,16876,3/22/2024
12402,9/13/2021,Raw Pre-Rolls,Grams,423.48,0,0,30,423.48,30,3/22/2024
12402,9/13/2021,Infused (edible),Each,1138.31,50,1138.31,0,0,50,3/22/2024
12402,9/13/2021,Concentrate (Each),Each,221610.7,4191,221610.7,0,0,4191,3/22/2024
12402,9/13/2021,Buds,Grams,2029.02,0,0,144.1,2029.02,144.1,3/22/2024
12402,9/13/2021,Infused (non-edible),Each,14346.77,368,14346.77,0,0,368,3/22/2024
12402,9/13/2021,Infused Pre-Rolls,Grams,15208.79,0,0,513.29,15208.79,513.29,3/22/2024
12402,9/13/2021,Concentrate,Grams,7399.75,0,0,105,7399.75,105,3/22/2024
12402,9/13/2021,Vape Product,Each,760,15,760,0,0,15,3/22/2024
12402,9/13/2021,Kief,Grams,3439.28,0,0,169,3439.28,169,3/22/2024
12427,9/14/2021,Raw Pre-Rolls,Milligrams,40.5,0,0,3000,40.5,3000,3/22/2024
12427,9/14/2021,Raw Pre-Rolls,Grams,357.99,0,0,24,357.99,24,3/22/2024
12427,9/14/2021,Concentrate (Bulk),Grams,50.01,0,0,1.5,50.01,1.5,3/22/2024
12427,9/14/2021,Infused (edible),Each,402795.71,16896,402795.71,0,0,16896,3/22/2024
12427,9/14/2021,Shake/Trim,Grams,2723.17,0,0,432.6,2723.17,432.6,3/22/2024
12427,9/14/2021,Concentrate,Grams,5438.99,0,0,81.5,5438.99,81.5,3/22/2024
12427,9/14/2021,Buds,Grams,1410497.37,0,0,103747.07,1410497.37,103747.07,3/22/2024
12427,9/14/2021,Infused (non-edible),Each,17239.37,445,17239.37,0,0,445,3/22/2024
12427,9/14/2021,Buds,Milligrams,507,0,0,45500,507,45500,3/22/2024
12427,9/14/2021,Concentrate (Each),Each,843,16,843,0,0,16,3/22/2024
12427,9/14/2021,Kief,Grams,30,0,0,5.3,30,5.3,3/22/2024
12427,9/14/2021,Raw Pre-Rolls,Grams,511486.8,0,0,34212.23,511486.8,34212.23,3/22/2024
12427,9/14/2021,Vape Product,Each,679970.06,13097,679970.06,0,0,13097,3/22/2024
12427,9/14/2021,Vape Product,Each,1765.09,40,1765.09,0,0,40,3/22/2024
12427,9/14/2021,Infused (edible),Each,833.29,38,833.29,0,0,38,3/22/2024
12427,9/14/2021,Infused Beverage,Each,24633.96,3007,24633.96,0,0,3007,3/22/2024
12427,9/14/2021,Buds,Grams,1754.21,0,0,132.1,1754.21,132.1,3/22/2024
12427,9/14/2021,Infused Pre-Rolls,Grams,14844,0,0,499.03,14844,499.03,3/22/2024
12427,9/14/2021,Infused Beverage,Each,90,7,90,0,0,7,3/22/2024
12427,9/14/2021,Concentrate,Milligrams,450,0,0,5500,450,5500,3/22/2024
12427,9/14/2021,Kief,Grams,3375.19,0,0,155.1,3375.19,155.1,3/22/2024
12427,9/14/2021,Infused Pre-Rolls,Grams,480,0,0,18,480,18,3/22/2024
12427,9/14/2021,Shake/Trim (by strain),Grams,26646.66,0,0,4786.7,26646.66,4786.7,3/22/2024
12427,9/14/2021,Concentrate (Each),Each,227750.22,4360,227750.22,0,0,4360,3/22/2024
12451,9/15/2021,Infused Pre-Rolls,Grams,60,0,0,2.25,60,2.25,3/22/2024
12451,9/15/2021,Raw Pre-Rolls,Grams,1059,0,0,69.25,1059,69.25,3/22/2024
12451,9/15/2021,Raw Pre-Rolls,Grams,557514.48,0,0,37165.94,557514.48,37165.94,3/22/2024
12451,9/15/2021,Infused (non-edible),Each,15337.42,394,15337.42,0,0,394,3/22/2024
12451,9/15/2021,Concentrate (Bulk),Grams,450,0,0,9.5,450,9.5,3/22/2024
12451,9/15/2021,Infused Pre-Rolls,Grams,18565.37,0,0,627.32,18565.37,627.32,3/22/2024
12451,9/15/2021,Buds,Grams,1523199.94,0,0,112155.45,1523199.94,112155.45,3/22/2024
12451,9/15/2021,Infused Beverage,Each,112.98,18,112.98,0,0,18,3/22/2024
12451,9/15/2021,Kief,Grams,3819.18,0,0,165.5,3819.18,165.5,3/22/2024
12451,9/15/2021,Concentrate,Milligrams,640,0,0,8500,640,8500,3/22/2024
12451,9/15/2021,Raw Pre-Rolls,Milligrams,65.88,0,0,4000,65.88,4000,3/22/2024
12451,9/15/2021,Vape Product,Each,2152.61,47,2152.61,0,0,47,3/22/2024
12451,9/15/2021,Shake/Trim,Grams,4014.94,0,0,632.7,4014.94,632.7,3/22/2024
12451,9/15/2021,Vape Product,Each,710778.66,12920,710778.66,0,0,12920,3/22/2024
12451,9/15/2021,Infused Beverage,Each,30192.06,3821,30192.06,0,0,3821,3/22/2024
12451,9/15/2021,Concentrate (Each),Each,561.67,11,561.67,0,0,11,3/22/2024
